bg_id,numplayers,best,recommended,not_recommended
164848,21,0,0,0
164848,22,0,0,0
164848,23,0,0,0
164848,24,0,0,0
164848,25,0,0,0
164848,26,0,0,0
164848,27,0,0,0
164848,28,0,0,0
164848,29,0,0,0
164848,30,0,0,0
164848,32767,0,0,0
162856,1,0,0,1
162856,2,0,0,1
162856,3,0,0,1
162856,4,0,0,1
162856,5,0,0,1
162856,6,0,1,0
162856,7,0,1,0
162856,8,1,0,0
162856,9,0,1,0
162856,10,0,1,0
162856,32767,0,0,1
217385,1,0,1,0
217385,2,0,0,0
217385,3,0,0,0
217385,4,0,0,0
217385,5,0,0,0
217385,6,0,0,0
217385,32767,0,0,0
225600,1,0,0,0
225600,2,1,0,0
225600,32767,0,0,0
15259,1,0,1,0
15259,2,1,0,0
15259,32767,0,0,1
148571,1,0,0,1
148571,2,0,1,0
148571,3,0,1,0
148571,4,1,0,0
148571,32767,0,0,1
152898,1,0,0,0
152898,2,0,0,1
152898,3,0,0,1
152898,4,0,1,0
152898,5,0,0,1
152898,6,1,0,0
152898,7,0,0,1
152898,8,0,0,1
152898,9,0,0,1
152898,32767,0,0,0
64134,1,0,0,2
64134,2,3,0,0
64134,32767,0,0,2
202502,1,0,0,1
202502,2,1,0,0
202502,3,0,0,0
202502,4,0,0,0
202502,32767,0,0,0
330603,1,0,0,0
330603,2,1,0,0
330603,3,0,1,0
330603,4,0,1,0
330603,32767,0,0,0
133659,1,0,0,0
133659,2,0,2,0
133659,3,1,1,0
133659,4,2,0,0
133659,32767,0,0,0
262635,1,0,0,1
262635,2,0,0,1
262635,3,0,1,0
262635,4,1,1,0
262635,32767,0,0,1
118963,32767,0,0,2
315908,1,0,0,1
315908,2,0,1,0
315908,3,1,0,0
315908,4,0,1,0
315908,32767,0,0,1
262932,1,0,0,1
262932,2,0,1,0
262932,3,1,0,0
262932,4,0,1,0
262932,32767,0,0,0
15593,1,0,1,0
15593,2,0,1,0
15593,3,0,0,0
15593,4,0,0,0
15593,32767,0,0,0
221917,1,0,0,1
221917,2,0,0,1
221917,3,0,0,1
221917,4,1,0,0
221917,5,0,0,1
221917,6,0,0,1
221917,32767,0,0,1
264450,1,0,1,0
264450,2,0,0,1
264450,32767,0,0,1
57762,1,0,0,1
57762,2,0,0,1
57762,3,1,0,1
57762,4,1,1,0
57762,5,2,0,0
57762,6,2,0,0
57762,32767,0,0,1
177914,1,0,0,1
177914,2,0,1,0
177914,3,1,0,0
177914,4,0,1,0
177914,5,0,0,0
177914,32767,0,0,1
287514,1,0,0,1
287514,2,1,0,0
287514,3,1,0,0
287514,4,0,1,0
287514,32767,0,0,1
85058,1,0,0,1
85058,2,0,1,0
85058,3,0,1,0
85058,4,1,0,0
85058,5,0,1,0
85058,32767,0,0,1
158470,1,0,0,1
158470,2,0,0,1
158470,3,0,1,0
158470,4,0,1,0
158470,5,1,0,0
158470,32767,0,0,1
151791,1,1,0,0
151791,2,0,1,0
151791,3,1,0,0
151791,4,1,0,0
151791,5,0,1,0
151791,32767,0,0,1
320416,1,0,0,2
320416,2,2,0,0
320416,32767,0,0,2
25745,1,0,2,1
25745,2,5,0,0
25745,32767,0,2,1
27040,1,0,0,1
27040,2,0,0,1
27040,3,0,0,1
27040,4,2,0,0
27040,32767,0,0,1
233818,1,0,0,1
233818,2,0,0,1
233818,3,0,0,1
233818,4,1,0,0
233818,5,1,0,0
233818,32767,0,0,1
235456,1,0,0,1
235456,2,0,1,0
235456,3,0,1,0
235456,4,1,0,0
235456,32767,0,0,0
293144,1,0,0,1
293144,2,0,1,0
293144,3,1,0,0
293144,4,0,1,0
293144,5,0,1,0
293144,32767,0,0,1
88415,1,0,0,4
88415,2,1,1,2
88415,3,0,0,4
88415,4,0,0,4
88415,5,3,0,1
88415,6,0,3,1
88415,7,1,2,0
88415,8,3,1,0
88415,9,1,1,1
88415,10,1,1,1
88415,32767,1,1,1
97677,1,0,0,1
97677,2,0,1,0
97677,3,0,1,0
97677,4,0,0,1
97677,5,1,0,0
97677,32767,0,0,1
226886,1,0,0,0
226886,2,1,0,0
226886,32767,0,0,0
199741,1,0,0,1
199741,2,0,1,0
199741,3,1,0,0
199741,4,1,0,0
199741,32767,0,0,1
144598,1,0,0,1
144598,2,1,0,0
144598,3,0,0,1
144598,4,0,1,0
144598,32767,1,0,0
252718,1,0,0,1
252718,2,0,0,1
252718,3,0,0,1
252718,4,0,1,0
252718,5,1,0,0
252718,32767,0,0,1
331894,1,0,1,1
331894,2,1,0,0
331894,3,0,1,0
331894,4,0,0,1
331894,5,0,0,1
331894,32767,0,0,1
109832,1,0,0,2
109832,2,2,1,0
109832,3,1,2,0
109832,4,2,1,0
109832,32767,0,0,2
32334,1,0,0,0
32334,2,0,0,2
32334,3,0,2,0
32334,4,2,0,0
32334,5,1,0,1
32334,32767,0,0,0
109106,1,0,0,1
109106,2,0,0,0
109106,3,0,0,0
109106,4,0,0,0
109106,5,0,1,0
109106,32767,0,0,1
2850,1,0,0,2
2850,2,0,0,1
2850,3,0,2,0
2850,4,2,0,0
2850,5,0,2,0
2850,6,0,1,0
2850,7,0,1,1
2850,8,0,1,1
2850,32767,0,0,2
160884,32767,0,0,1
5579,1,0,0,2
5579,2,0,1,1
5579,3,0,1,1
5579,4,1,0,0
5579,5,0,1,0
5579,6,0,1,0
5579,7,0,1,0
5579,8,0,1,0
5579,32767,0,1,1
162228,1,0,0,1
162228,2,0,0,1
162228,3,0,0,1
162228,4,1,0,0
162228,5,0,0,1
162228,6,1,0,0
162228,32767,0,0,1
30075,1,0,1,0
30075,2,1,0,0
30075,3,0,1,0
30075,4,1,0,0
30075,5,0,1,0
30075,6,1,0,0
30075,32767,1,0,0
131362,1,0,0,2
131362,2,0,1,1
131362,3,1,1,0
131362,4,2,0,0
131362,5,1,1,0
131362,6,0,2,0
131362,32767,0,0,2
167744,32767,0,0,1
98969,1,0,0,2
98969,2,0,0,2
98969,3,0,2,0
98969,4,2,0,0
98969,5,0,2,0
98969,6,0,0,2
98969,32767,0,0,2
141254,1,0,0,0
141254,2,0,0,0
141254,3,1,0,0
141254,4,0,1,0
141254,5,0,0,0
141254,6,0,0,0
141254,32767,0,0,0
331088,1,0,0,1
331088,2,1,0,0
331088,3,0,1,0
331088,4,1,1,0
331088,32767,0,0,1
72295,1,0,0,1
72295,2,0,1,0
72295,3,1,0,0
72295,4,0,1,0
72295,5,0,0,1
72295,6,0,0,1
72295,32767,0,0,1
73403,1,0,2,0
73403,2,1,1,0
73403,32767,0,1,0
161306,1,1,0,0
161306,2,0,0,0
161306,3,0,0,0
161306,4,0,0,0
161306,5,0,0,0
161306,6,0,0,0
161306,7,0,0,0
161306,8,0,0,0
161306,9,0,0,0
161306,10,0,0,0
161306,11,0,0,0
161306,12,0,0,0
161306,13,0,0,0
161306,14,0,0,0
161306,15,0,0,0
161306,16,0,0,0
161306,17,0,0,0
161306,18,0,0,0
161306,19,0,0,0
161306,20,0,0,0
161306,21,0,0,0
161306,22,0,0,0
161306,23,0,0,0
161306,24,0,0,0
161306,25,0,0,0
161306,26,0,0,0
161306,27,0,0,0
161306,28,0,0,0
161306,29,0,0,0
161306,30,0,0,0
161306,32767,1,0,0
249752,1,0,0,1
249752,2,0,0,1
249752,3,0,0,1
249752,4,0,1,0
249752,5,1,0,0
249752,6,0,1,0
249752,32767,0,0,1
275955,1,0,0,1
275955,2,0,0,0
275955,3,0,0,0
275955,4,0,1,0
275955,5,1,0,0
275955,32767,0,0,0
186140,1,0,0,2
186140,2,0,2,0
186140,3,2,0,0
186140,4,0,2,0
186140,5,0,0,2
186140,32767,0,0,2
203905,1,0,0,0
203905,2,0,1,0
203905,3,0,1,0
203905,4,0,1,0
203905,5,0,1,0
203905,6,0,1,0
203905,32767,0,0,0
2053,1,0,0,0
2053,2,0,0,0
2053,3,0,0,0
2053,4,0,1,0
2053,5,1,0,0
2053,6,1,0,0
2053,32767,0,0,0
118956,32767,0,0,2
188651,1,1,0,0
188651,32767,0,0,1
39392,1,0,0,1
39392,2,0,1,0
39392,3,1,0,0
39392,4,1,0,0
39392,5,0,1,0
39392,6,0,1,0
39392,32767,0,0,1
2355,1,0,1,0
2355,2,0,1,0
2355,3,0,1,1
2355,4,1,2,0
2355,5,3,0,0
2355,6,1,2,0
2355,7,1,0,0
2355,8,1,0,0
2355,32767,1,0,0
144546,1,0,0,1
144546,2,1,0,0
144546,3,0,0,1
144546,4,0,1,0
144546,32767,1,0,0
241692,1,0,0,0
241692,2,0,0,1
241692,3,0,0,0
241692,4,1,0,0
241692,5,1,0,0
241692,6,0,1,0
241692,32767,0,0,0
255631,1,0,0,1
255631,2,0,1,0
255631,3,0,1,0
255631,4,1,0,0
255631,32767,0,0,1
210799,1,0,0,1
210799,2,1,0,0
210799,3,0,1,0
210799,4,0,1,0
210799,5,0,0,1
210799,32767,0,0,1
182810,1,0,0,1
182810,2,1,0,0
182810,32767,0,0,1
164648,1,0,0,2
164648,2,0,0,2
164648,3,0,2,0
164648,4,2,2,0
164648,5,2,0,0
164648,6,1,1,0
164648,7,1,1,0
164648,8,1,1,0
164648,32767,0,0,3
237910,1,0,0,1
237910,2,0,1,0
237910,3,0,0,1
237910,4,0,1,0
237910,32767,0,0,1
24521,1,0,1,1
24521,2,2,0,0
24521,32767,0,0,2
63490,1,0,0,1
63490,2,0,0,1
63490,3,0,0,1
63490,4,0,0,1
63490,5,0,1,0
63490,6,0,1,0
63490,7,1,0,0
63490,32767,0,1,0
190550,1,0,0,1
190550,2,0,1,1
190550,3,0,1,1
190550,4,0,2,0
190550,32767,0,0,1
164592,1,0,0,1
164592,2,0,1,0
164592,3,0,1,0
164592,4,1,0,0
164592,32767,0,0,1
10225,1,0,0,0
10225,2,0,1,0
10225,32767,0,0,0
327262,1,0,1,0
327262,2,1,0,0
327262,3,1,0,0
327262,4,0,1,0
327262,32767,0,0,1
230811,1,0,0,1
230811,2,0,0,1
230811,3,0,0,1
230811,4,0,1,0
230811,5,1,0,0
230811,6,1,0,0
230811,32767,0,0,1
189272,1,0,0,1
189272,2,0,0,1
189272,3,0,1,0
189272,4,0,1,0
189272,5,0,1,0
189272,6,0,1,0
189272,7,0,1,0
189272,32767,0,0,0
91596,1,0,0,0
91596,2,0,1,0
91596,3,1,0,0
91596,32767,0,0,0
35112,1,0,1,0
35112,2,1,0,0
35112,3,0,1,0
35112,4,0,1,0
35112,5,0,0,1
35112,6,0,0,1
35112,7,0,0,1
35112,8,0,0,1
35112,9,0,0,1
35112,10,0,0,1
35112,32767,0,0,1
160885,1,0,0,1
160885,2,1,0,0
160885,32767,0,1,0
18161,1,0,1,0
18161,2,0,1,0
18161,3,0,1,0
18161,4,0,1,0
18161,5,1,0,0
18161,32767,0,0,1
26079,1,0,0,0
26079,2,0,0,0
26079,3,0,0,0
26079,4,0,1,0
26079,32767,0,0,0
28721,1,0,1,1
28721,2,1,0,1
28721,3,1,1,0
28721,4,2,0,0
28721,5,2,0,0
28721,6,1,1,0
28721,7,1,1,0
28721,8,1,0,1
28721,32767,1,0,1
288336,1,0,1,0
288336,2,0,1,0
288336,3,1,0,0
288336,4,1,0,0
288336,5,0,1,0
288336,32767,0,0,1
39650,1,0,2,0
39650,2,2,0,0
39650,32767,0,2,0
142853,1,0,0,1
142853,2,0,0,1
142853,3,0,1,0
142853,4,1,0,0
142853,5,0,1,0
142853,6,0,1,0
142853,32767,0,0,1
263964,1,0,1,0
263964,2,0,1,0
263964,3,0,1,0
263964,4,0,1,0
263964,5,0,1,0
263964,6,0,1,0
263964,7,1,0,0
263964,32767,1,0,0
344933,1,0,1,0
344933,2,1,0,0
344933,3,0,1,0
344933,4,0,0,1
344933,5,0,0,1
344933,6,0,0,1
344933,32767,0,0,1
76316,1,0,0,1
76316,2,0,2,0
76316,3,1,1,0
76316,4,2,0,0
76316,5,0,2,0
76316,32767,0,0,1
161994,1,0,0,0
161994,2,0,0,0
161994,3,1,0,0
161994,4,0,1,0
161994,32767,0,0,0
29524,1,0,0,1
29524,2,1,0,0
29524,3,0,1,0
29524,4,0,1,0
29524,5,0,1,0
29524,6,0,1,0
29524,7,0,1,0
29524,8,0,1,0
29524,9,0,1,0
29524,10,0,1,0
29524,32767,0,0,1
292906,1,0,1,0
292906,2,0,1,0
292906,3,0,1,0
292906,4,0,1,0
292906,5,0,1,0
292906,6,0,1,0
292906,32767,0,0,0
80862,1,0,0,1
80862,2,2,0,0
80862,32767,0,0,1
25532,1,0,0,1
25532,2,2,0,0
25532,32767,0,0,1
189394,1,0,0,1
189394,2,0,1,0
189394,3,0,1,0
189394,4,1,0,0
189394,5,1,0,0
189394,6,0,0,1
189394,32767,0,0,0
199730,1,0,0,1
199730,2,0,0,0
199730,3,0,0,0
199730,4,0,0,0
199730,5,0,0,0
199730,6,0,0,0
199730,32767,0,0,1
263963,1,0,1,0
263963,2,0,1,0
263963,3,0,1,0
263963,4,0,1,0
263963,5,0,1,0
263963,6,0,1,0
263963,7,1,0,0
263963,32767,1,0,0
4452,1,0,0,1
4452,2,0,1,0
4452,3,1,0,0
4452,4,1,0,0
4452,5,1,0,0
4452,6,0,1,0
4452,32767,0,0,0
118959,32767,0,0,2
24578,1,0,0,0
24578,2,0,0,1
24578,3,0,0,1
24578,4,0,1,0
24578,5,1,0,0
24578,6,0,1,0
24578,32767,0,1,0
37326,1,0,0,1
37326,2,0,0,1
37326,3,0,1,0
37326,4,1,0,0
37326,32767,0,0,1
159456,32767,0,0,0
26005,1,0,0,0
26005,2,0,1,0
26005,3,0,0,0
26005,4,0,0,0
26005,32767,0,0,0
195752,1,0,0,1
195752,2,0,1,0
195752,3,0,1,0
195752,4,1,0,0
195752,32767,0,0,1
96721,1,0,0,0
96721,2,1,0,0
96721,32767,0,0,0
190387,1,0,0,1
190387,2,0,0,1
190387,3,0,1,0
190387,4,0,1,0
190387,5,0,1,0
190387,6,1,0,0
190387,7,1,0,0
190387,8,1,0,0
190387,9,0,1,0
190387,10,0,1,0
190387,11,0,0,1
190387,12,0,0,1
190387,13,0,0,1
190387,14,0,0,1
190387,15,0,0,1
190387,16,0,0,1
190387,17,0,0,1
190387,18,0,0,1
190387,19,0,0,1
190387,20,0,0,1
190387,21,0,0,1
190387,22,0,0,1
190387,23,0,0,1
190387,24,0,0,1
190387,25,0,0,1
190387,26,0,0,1
190387,27,0,0,1
190387,28,0,0,1
190387,29,0,0,1
190387,30,0,0,1
190387,32767,0,0,1
260589,1,0,0,1
260589,2,1,0,0
260589,3,0,1,0
260589,4,0,1,0
260589,5,0,0,1
260589,32767,0,0,1
170883,32767,0,0,1
166138,1,0,0,1
166138,2,0,2,0
166138,3,0,2,0
166138,4,2,0,0
166138,32767,0,0,0
149967,32767,0,0,1
115070,1,0,0,2
115070,2,0,2,0
115070,3,2,0,0
115070,4,3,0,0
115070,5,3,0,0
115070,32767,0,1,0
2622,1,0,0,0
2622,2,1,0,0
2622,32767,0,0,0
153575,1,0,0,1
153575,2,0,1,0
153575,3,1,0,0
153575,4,0,0,1
153575,5,0,0,1
153575,6,0,0,1
153575,32767,0,0,1
147758,1,0,0,1
147758,2,0,0,1
147758,3,0,1,0
147758,4,0,1,0
147758,5,0,1,0
147758,6,1,0,0
147758,7,1,0,0
147758,8,1,0,0
147758,9,0,1,0
147758,10,0,1,0
147758,11,0,0,1
147758,12,0,0,1
147758,13,0,0,1
147758,14,0,0,1
147758,15,0,0,1
147758,16,0,0,1
147758,17,0,0,1
147758,18,0,0,1
147758,19,0,0,1
147758,20,0,0,1
147758,21,0,0,1
147758,22,0,0,1
147758,23,0,0,1
147758,24,0,0,1
147758,25,0,0,1
147758,26,0,0,1
147758,27,0,0,1
147758,28,0,0,1
147758,29,0,0,1
147758,30,0,0,1
147758,32767,0,0,1
164232,1,0,0,0
164232,2,0,0,0
164232,3,1,0,0
164232,4,0,1,0
164232,32767,0,0,0
174428,1,0,0,0
174428,2,0,1,0
174428,3,1,0,0
174428,4,1,0,0
174428,5,1,0,0
174428,6,1,0,0
174428,32767,0,0,0
159488,1,0,0,1
159488,2,1,0,0
159488,32767,0,1,0
86457,1,0,0,1
86457,2,1,0,0
86457,3,0,1,0
86457,4,0,1,0
86457,5,0,1,0
86457,32767,0,0,1
295540,1,0,0,1
295540,2,0,0,1
295540,3,0,0,1
295540,4,0,0,1
295540,5,0,1,0
295540,6,0,1,0
295540,7,1,0,0
295540,8,0,1,0
295540,9,0,1,0
295540,10,0,0,1
295540,11,0,0,1
295540,12,0,0,1
295540,13,0,0,1
295540,32767,0,0,1
15351,1,0,1,0
15351,2,1,0,0
15351,32767,1,0,0
2459,1,0,1,0
2459,2,1,0,0
2459,3,1,0,0
2459,4,0,1,0
2459,5,0,0,1
2459,32767,0,0,1
34928,1,0,1,0
34928,2,1,0,0
34928,3,0,1,0
34928,4,1,0,0
34928,32767,1,0,0
19179,1,0,1,0
19179,2,1,0,0
19179,3,0,1,0
19179,4,1,0,0
19179,5,0,1,0
19179,6,1,0,0
19179,7,1,0,0
19179,8,0,0,1
19179,9,0,0,1
19179,10,0,0,1
19179,11,0,0,1
19179,12,0,0,1
19179,32767,0,0,1
288816,1,0,0,0
288816,2,1,0,0
288816,3,1,0,0
288816,4,1,0,0
288816,32767,0,0,0
66450,1,0,0,1
66450,2,0,1,0
66450,3,0,1,0
66450,4,1,0,0
66450,5,0,1,0
66450,32767,0,0,1
26006,1,0,0,1
26006,2,1,1,0
26006,3,0,0,1
26006,4,0,0,1
26006,32767,0,0,1
8822,1,0,2,0
8822,2,1,1,0
8822,32767,0,0,2
139176,1,0,0,1
139176,2,0,1,0
139176,3,1,0,0
139176,4,1,0,0
139176,5,1,0,0
139176,32767,0,0,0
206402,1,0,0,1
206402,2,0,0,1
206402,3,0,0,1
206402,4,0,0,1
206402,5,0,0,1
206402,32767,0,0,1
127435,1,0,0,0
127435,2,0,1,0
127435,3,1,0,0
127435,4,1,0,0
127435,32767,0,0,0
40820,1,0,0,1
40820,2,0,1,0
40820,3,0,1,0
40820,4,1,0,0
40820,5,0,1,0
40820,32767,0,0,1
315948,1,0,0,1
315948,2,0,1,0
315948,3,1,0,0
315948,4,0,1,0
315948,32767,0,0,1
11458,1,0,0,1
11458,2,1,0,0
11458,32767,0,0,1
74680,1,0,0,1
74680,2,0,0,1
74680,3,0,1,0
74680,4,1,0,0
74680,5,0,1,0
74680,6,0,1,0
74680,32767,0,0,1
39520,1,0,0,1
39520,2,0,1,0
39520,3,0,1,0
39520,4,1,0,0
39520,5,0,1,0
39520,6,0,1,0
39520,32767,0,0,1
42093,1,0,1,0
42093,2,0,0,0
42093,3,0,0,0
42093,4,0,0,0
42093,5,0,0,0
42093,6,0,0,0
42093,32767,0,0,0
111783,1,0,0,1
111783,2,0,0,1
111783,3,1,0,0
111783,32767,0,0,1
238474,1,0,0,1
238474,2,0,0,1
238474,3,0,0,1
238474,4,0,1,0
238474,5,0,1,0
238474,6,1,0,0
238474,7,0,0,0
238474,8,1,1,0
238474,9,0,1,0
238474,10,0,1,0
238474,32767,0,0,1
325789,1,0,0,1
325789,2,0,0,1
325789,3,0,1,0
325789,4,1,0,0
325789,5,1,0,0
325789,6,0,0,1
325789,7,0,0,1
325789,8,0,0,1
325789,32767,0,0,1
142263,1,0,0,2
142263,2,2,1,0
142263,3,0,0,1
142263,4,1,0,1
142263,32767,0,0,1
168612,1,1,0,0
168612,2,0,1,0
168612,3,1,0,0
168612,4,0,1,0
168612,5,0,0,1
168612,32767,0,0,1
213222,1,0,0,1
213222,2,0,1,0
213222,3,0,1,0
213222,4,1,0,0
213222,5,0,1,0
213222,6,0,1,0
213222,7,0,1,0
213222,8,0,1,0
213222,9,0,1,0
213222,10,0,1,0
213222,32767,0,0,1
130405,1,0,0,0
130405,2,0,0,0
130405,3,0,1,0
130405,4,0,1,0
130405,5,0,0,0
130405,32767,0,0,0
157922,1,0,0,1
157922,2,0,1,0
157922,3,0,1,0
157922,4,1,0,0
157922,5,0,1,0
157922,32767,0,0,0
168107,1,0,0,1
168107,2,0,0,0
168107,3,0,1,0
168107,4,0,1,0
168107,5,0,0,0
168107,6,0,0,0
168107,32767,0,0,1
5466,1,0,2,0
5466,2,2,0,0
5466,3,2,0,0
5466,4,2,0,0
5466,5,1,1,0
5466,32767,0,1,1
10901,1,0,0,2
10901,2,0,0,1
10901,3,0,0,1
10901,4,0,2,0
10901,5,1,1,0
10901,6,3,0,0
10901,32767,0,0,1
39090,1,0,0,1
39090,2,0,2,0
39090,3,0,1,0
39090,4,1,0,0
39090,5,0,1,0
39090,32767,0,0,1
168121,1,0,0,1
168121,2,1,0,0
168121,3,0,1,0
168121,4,0,1,0
168121,5,0,0,0
168121,6,0,0,0
168121,32767,0,0,0
173024,1,0,1,0
173024,2,1,0,0
173024,3,1,0,0
173024,4,1,0,0
173024,5,1,0,0
173024,6,1,0,0
173024,32767,0,0,1
32084,32767,0,1,0
14879,1,0,1,0
14879,2,1,0,0
14879,3,0,1,0
14879,4,1,0,0
14879,5,1,0,0
14879,6,1,0,0
14879,7,1,0,0
14879,8,1,0,0
14879,32767,0,1,0
189823,1,0,0,1
189823,2,0,2,0
189823,3,0,2,0
189823,4,1,1,0
189823,32767,0,0,0
2892,1,0,1,0
2892,2,2,0,0
2892,32767,2,0,0
29768,1,0,0,1
29768,2,0,0,1
29768,3,0,1,0
29768,4,1,0,0
29768,32767,0,0,0
144707,1,0,0,0
144707,2,0,0,1
144707,3,0,0,1
144707,4,0,0,1
144707,5,0,0,1
144707,6,0,1,0
144707,7,0,1,0
144707,8,1,0,0
144707,9,1,0,0
144707,10,1,0,0
144707,11,1,0,0
144707,12,1,0,0
144707,13,0,1,0
144707,14,0,1,0
144707,15,0,1,0
144707,16,0,0,1
144707,17,0,0,1
144707,18,0,0,1
144707,19,0,0,1
144707,20,0,0,1
144707,21,0,0,1
144707,22,0,0,1
144707,23,0,0,1
144707,24,0,0,1
144707,25,0,0,1
144707,26,0,0,1
144707,27,0,0,1
144707,28,0,0,1
144707,29,0,0,1
144707,30,0,0,1
144707,32767,0,0,1
7663,1,0,0,1
7663,2,0,2,0
7663,3,0,2,0
7663,4,1,1,0
7663,5,0,2,0
7663,6,0,2,0
7663,32767,0,0,1
44893,1,0,1,0
44893,2,0,0,0
44893,3,0,0,0
44893,4,0,0,0
44893,5,0,0,0
44893,6,0,0,0
44893,32767,0,0,0
23641,1,0,1,0
23641,2,1,0,0
23641,32767,1,0,0
36882,1,0,1,0
36882,2,1,0,0
36882,32767,1,0,0
42975,1,0,1,0
42975,2,0,0,0
42975,3,0,0,0
42975,4,0,0,0
42975,5,0,0,0
42975,6,0,0,0
42975,32767,0,0,0
213845,1,0,0,3
213845,2,0,1,3
213845,3,0,1,3
213845,4,0,2,1
213845,5,1,2,0
213845,6,2,2,0
213845,7,3,1,0
213845,8,2,1,0
213845,9,0,3,0
213845,10,0,3,0
213845,32767,0,0,2
183969,1,0,0,1
183969,2,0,0,1
183969,3,0,0,1
183969,4,0,0,1
183969,5,0,1,0
183969,6,1,0,0
183969,7,0,1,0
183969,8,0,1,0
183969,32767,0,0,1
22480,1,0,1,0
22480,2,2,0,0
22480,32767,0,0,1
87173,1,0,0,1
87173,2,0,0,1
87173,3,0,0,1
87173,4,0,1,0
87173,5,1,0,0
87173,6,0,1,0
87173,32767,0,0,1
13474,1,0,0,2
13474,2,0,0,1
13474,3,0,2,0
13474,4,2,0,0
13474,5,1,1,0
13474,32767,0,0,2
29014,1,0,1,1
29014,2,1,1,0
29014,32767,1,0,1
284744,1,0,0,0
284744,2,0,1,0
284744,3,1,0,0
284744,4,1,0,0
284744,32767,0,0,0
235257,1,0,0,0
235257,2,1,1,0
235257,3,2,0,0
235257,4,2,0,0
235257,5,0,1,0
235257,32767,0,0,0
208080,1,0,0,1
208080,2,0,0,1
208080,3,0,0,1
208080,4,0,1,0
208080,5,1,0,0
208080,6,1,0,0
208080,7,1,0,0
208080,8,0,1,0
208080,9,0,0,1
208080,10,0,0,1
208080,32767,0,0,1
144358,1,0,0,1
144358,2,0,0,1
144358,3,0,0,1
144358,4,0,0,1
144358,5,0,0,1
144358,6,0,0,1
144358,7,0,0,1
144358,8,0,0,1
144358,32767,0,0,1
160598,1,0,1,0
160598,2,1,0,0
160598,3,0,1,0
160598,4,0,0,0
160598,5,0,0,0
160598,6,0,0,0
160598,32767,0,0,0
149165,1,0,0,1
149165,2,1,0,0
149165,3,0,0,1
149165,4,0,0,1
149165,32767,0,0,1
177526,1,0,2,0
177526,2,2,0,0
177526,3,1,1,0
177526,4,0,1,1
177526,5,0,0,2
177526,6,0,0,2
177526,32767,0,0,2
216362,1,0,0,1
216362,2,0,2,0
216362,3,2,0,0
216362,4,1,1,0
216362,32767,0,0,1
66941,1,0,0,0
66941,2,0,0,1
66941,3,0,0,0
66941,4,0,1,0
66941,5,0,0,0
66941,6,1,0,0
66941,32767,1,0,0
149240,32767,0,1,0
17912,1,0,0,1
17912,2,0,0,0
17912,3,0,0,0
17912,4,0,0,0
17912,5,0,1,0
17912,6,0,0,0
17912,32767,0,0,0
287145,1,0,0,1
287145,2,0,0,1
287145,3,0,0,1
287145,4,0,1,0
287145,5,0,1,0
287145,6,1,0,0
287145,7,1,0,0
287145,8,1,0,0
287145,9,0,1,0
287145,10,0,1,0
287145,32767,0,0,1
150095,1,0,0,1
150095,2,0,0,1
150095,3,0,0,1
150095,4,1,0,0
150095,32767,0,0,1
119729,1,0,0,3
119729,2,3,2,0
119729,3,1,2,2
119729,4,4,1,0
119729,32767,0,0,0
191614,1,0,0,0
191614,2,1,0,0
191614,32767,0,0,0
150029,1,0,0,2
150029,2,2,0,0
150029,32767,0,0,2
63862,32767,0,0,0
30659,1,0,0,2
30659,2,0,0,1
30659,3,0,0,1
30659,4,0,2,0
30659,5,1,1,0
30659,6,2,0,0
30659,7,1,1,0
30659,8,1,1,0
30659,9,0,1,0
30659,10,0,1,0
30659,32767,0,0,1
165754,1,0,0,1
165754,2,0,0,1
165754,3,1,0,0
165754,4,0,1,0
165754,32767,0,0,1
188650,1,0,0,1
188650,2,0,0,1
188650,3,0,0,1
188650,4,0,0,1
188650,5,0,1,0
188650,6,1,0,0
188650,7,1,0,0
188650,8,1,0,0
188650,32767,0,0,1
22016,1,0,0,0
22016,2,1,0,0
22016,3,0,1,0
22016,4,0,0,1
22016,5,0,0,1
22016,6,0,0,1
22016,32767,0,0,1
264636,1,0,1,0
264636,2,1,0,0
264636,3,0,1,0
264636,4,1,0,0
264636,32767,0,0,0
181952,1,0,0,2
181952,2,0,2,0
181952,3,0,2,0
181952,4,2,0,0
181952,32767,0,0,2
149033,1,0,0,1
149033,2,1,0,0
149033,32767,0,1,0
188903,1,0,0,2
188903,2,1,0,1
188903,3,1,1,0
188903,4,2,0,0
188903,32767,0,0,1
86042,1,0,0,0
86042,2,0,1,0
86042,3,0,1,0
86042,4,1,0,0
86042,5,0,1,0
86042,32767,0,0,0
39624,1,0,0,1
39624,2,0,1,0
39624,3,1,2,0
39624,4,2,0,0
39624,32767,0,0,2
1675,1,0,0,2
1675,2,0,1,2
1675,3,0,1,1
1675,4,1,1,0
1675,5,2,0,0
1675,6,2,0,0
1675,7,0,3,0
1675,8,1,1,1
1675,32767,0,0,2
42270,1,0,0,0
42270,2,0,0,1
42270,3,0,0,0
42270,4,0,0,0
42270,5,0,0,0
42270,6,0,1,0
42270,7,1,0,0
42270,8,0,0,0
42270,9,0,0,0
42270,10,0,0,0
42270,32767,0,0,0
157814,1,0,0,0
157814,2,0,1,0
157814,3,0,1,0
157814,4,1,0,0
157814,5,0,1,0
157814,32767,0,0,0
39518,1,0,0,1
39518,2,0,0,1
39518,3,0,1,0
39518,4,0,1,0
39518,5,1,0,0
39518,32767,1,0,0
