bg_id,id,value,bayesaverage
192638,5497,1261,6.04675
30,5496,567,6.07022
230342,5496,525,6.15684
177249,5497,1279,6.0369
3139,5497,1226,6.07235
3139,5499,773,6.0869
181617,5499,741,6.11117
15369,4664,75,7.26394
172971,5498,151,6.26049
172971,5499,779,6.08253
17449,5497,1270,6.04203
257,5499,969,5.95706
155451,4667,63,6.76818
299592,5499,749,6.10506
96749,4664,200,6.89935
40770,5497,1238,6.06377
40770,5499,784,6.07844
255664,5497,1546,5.86048
40831,5497,1246,6.05658
38032,5499,770,6.08889
264196,5497,1323,6.00507
229741,4666,118,6.40721
147,5497,1208,6.08123
635,5499,833,6.04117
302520,5498,158,6.24634
302520,5499,786,6.07698
218050,5499,757,6.09773
135649,4665,54,6.31002
135649,5499,815,6.05588
219708,5499,811,6.05979
176565,5499,796,6.07088
271530,5499,763,6.09383
1265,5497,1231,6.06775
1265,5499,778,6.08295
433,5497,1228,6.06987
71655,5499,780,6.08192
168433,4666,148,6.25353
168433,5497,1256,6.04774
256067,5497,1212,6.07959
24509,5499,827,6.04526
133956,4664,342,6.65584
133956,5497,1315,6.01264
1770,5496,481,6.21956
1758,5496,528,6.15454
177965,5499,797,6.07074
251420,5496,561,6.07986
253106,5496,502,6.1959
5205,4664,369,6.6115
143096,5496,489,6.21398
150926,5497,1233,6.06568
150926,5499,788,6.07654
39242,5497,1243,6.05971
2238,4664,623,6.34638
126008,4667,46,6.91069
22551,5496,538,6.13067
182351,5499,841,6.03816
19948,5499,814,6.05597
44,5499,810,6.05981
127095,5497,1250,6.05462
127095,5499,782,6.08063
140951,5496,503,6.19178
140951,5497,1234,6.06522
58,4664,648,6.33486
58,5496,543,6.11729
23604,5496,488,6.21448
23604,5497,1210,6.08097
8829,5498,148,6.27174
420,5497,1343,5.99271
94389,4666,126,6.36125
94389,5499,798,6.0696
349067,4667,54,6.86732
41569,5497,1258,6.04758
248117,5497,1220,6.07667
237031,5496,501,6.19719
247417,5496,430,6.29713
183308,5497,1149,6.12552
8124,5497,1272,6.04159
2795,4664,821,6.20596
2795,5496,574,6.05612
135243,5497,1229,6.06826
162559,5497,1314,6.0133
276386,4664,136,7.05641
250396,5496,445,6.26783
227545,5499,775,6.08586
295488,4665,6,6.93643
295488,5499,776,6.08349
33107,5497,1271,6.04172
827,5497,1265,6.04377
130792,4665,29,6.55374
148532,5498,135,6.32253
6366,5496,581,6.04722
191612,4664,127,7.08132
260332,5499,768,6.09181
79073,4667,109,6.14595
43307,5497,1196,6.08881
186721,5496,480,6.2207
186721,5497,1223,6.0753
18985,4664,456,6.50276
18985,5496,526,6.15661
22398,5499,803,6.0678
18460,4664,237,6.8292
69601,5497,1147,6.12559
285253,5498,116,6.39934
285253,5499,760,6.09437
1037,4667,55,6.84082
3267,5497,1253,6.05078
235655,4665,43,6.40908
67600,4664,107,7.1444
147537,5496,468,6.23024
147537,5497,1310,6.01779
177197,4666,115,6.41591
19996,4665,31,6.52952
19996,5499,791,6.07282
172546,5499,821,6.04931
124380,5496,563,6.07539
191538,4665,35,6.50653
260407,5498,191,6.17595
260407,5499,801,6.06887
267370,5499,819,6.05191
117942,5499,844,6.03685
207062,5498,182,6.19459
1561,5499,885,6.00722
155708,5497,1367,5.97586
35285,5497,1224,6.07364
437,5499,886,6.00694
255907,5496,542,6.12358
255907,5499,838,6.03931
332321,5496,533,6.1357
152237,5499,879,6.01561
18500,5497,1244,6.05794
303954,5497,1213,6.07949
141791,5499,799,6.06957
38872,5497,1245,6.05744
174155,5497,1193,6.09057
32165,5497,1264,6.0438
32165,5499,816,6.05348
137776,5497,1267,6.04317
20022,4666,153,6.2476
2932,4666,173,6.19279
14083,4664,202,6.89541
177079,5496,539,6.12515
142854,5497,1230,6.06819
138788,5499,1002,5.93831
293531,5496,517,6.16787
322588,5497,1214,6.07834
114387,5499,777,6.08322
256877,5498,171,6.21035
299963,5499,771,6.08887
139245,5497,1201,6.08461
154173,5497,1269,6.04206
56707,5497,1262,6.04502
312804,5497,1306,6.02111
301607,4667,28,7.11631
301607,5497,1255,6.04956
213492,5499,794,6.07197
266179,5497,1235,6.06517
205907,4664,460,6.49838
205907,4667,58,6.79912
3263,4664,146,7.03224
264476,4664,316,6.69624
264476,5496,479,6.22182
178613,5496,565,6.07261
178613,5499,881,6.01353
10081,4664,809,6.21303
129122,4664,144,7.03507
464,4666,89,6.51973
464,5499,802,6.0687
1597,5497,1300,6.02275
1597,5499,845,6.03637
186995,5496,530,6.14696
2582,5498,229,6.08174
173047,5499,863,6.02374
3409,4664,359,6.63199
11949,4664,231,6.83824
149853,5499,829,6.04464
291847,5496,514,6.17334
96713,5499,877,6.01612
144734,5499,824,6.04771
132428,5496,537,6.13188
37231,5497,1263,6.04406
234190,5498,394,5.73238
76674,5499,874,6.01696
137155,5499,805,6.066
83040,5496,495,6.20838
83040,5497,1232,6.06737
39813,5499,842,6.03743
203102,5496,541,6.12411
130899,5499,837,6.0396
166158,5496,579,6.05079
166158,5499,888,6.00488
256065,5499,800,6.06951
66855,4664,153,7.01848
237860,4664,241,6.82068
245197,5496,575,6.05416
245197,5498,199,6.15453
257058,5497,1260,6.04714
185709,5498,165,6.22686
185709,5499,834,6.04088
20806,5499,926,5.97665
35614,4664,155,7.01488
245928,5496,490,6.21309
245928,5497,1227,6.07079
3605,4664,152,7.02257
122889,5497,1281,6.03624
329,4664,299,6.72201
160418,4664,158,7.00304
2389,4666,301,5.91141
183896,5498,202,6.1371
183896,5499,872,6.01786
1017,5497,1259,6.04724
21641,5499,860,6.02557
275870,5498,134,6.32326
84772,5497,1248,6.05618
79131,5496,557,6.08975
31722,5497,1221,6.07599
156373,5497,1252,6.05158
270836,5497,1334,5.99904
270836,5499,883,6.00914
178944,5497,1278,6.03767
84838,5497,1285,6.02864
34320,5499,840,6.03826
15033,5497,1297,6.02387
15033,5499,849,6.03574
422,5497,1254,6.04973
12681,5497,1299,6.02348
24920,4664,303,6.70948
108044,5499,930,5.97509
37301,5499,831,6.04262
175695,5497,1257,6.04759
255393,4664,96,7.16887
37165,4664,738,6.26121
37165,5496,558,6.08789
140519,5496,580,6.05073
179071,5499,809,6.06204
84469,5497,1303,6.02168
154428,5499,822,6.04919
124847,5496,559,6.08737
124847,5499,857,6.02958
102148,5496,578,6.05195
102148,5499,889,6.0042
226631,4664,571,6.39994
226631,5496,515,6.17067
142830,5497,1293,6.02545
216381,5496,520,6.16321
97915,5496,511,6.17549
97915,5497,1266,6.04332
25071,5496,705,5.89125
33643,4665,22,6.63961
285157,5496,484,6.21652
234828,5497,1236,6.06475
17484,4664,284,6.74726
117914,5497,1287,6.02742
3655,5499,928,5.97522
19854,4664,261,6.78951
19854,5496,524,6.15864
84889,5496,474,6.22602
234248,5499,804,6.06654
3348,5497,1275,6.04016
155122,4664,446,6.52088
40444,5499,866,6.02253
190639,5499,832,6.04211
142325,5498,213,6.11332
142325,5499,890,6.00362
161546,5499,830,6.04372
56885,5498,139,6.29145
317311,5497,1274,6.04029
317311,5499,808,6.06348
267009,5497,1284,6.03143
137397,5499,843,6.03687
22278,5499,876,6.01629
165662,4666,137,6.30188
148261,5496,615,5.99812
148261,5497,1419,5.94251
93538,4664,664,6.32318
93538,5496,548,6.10528
5942,5497,1277,6.03862
5942,5499,820,6.0514
626,4664,531,6.43151
179245,5498,160,6.23906
78954,5496,529,6.14735
161547,5498,149,6.26965
161547,5499,836,6.04056
943,5499,994,5.94334
201006,5499,818,6.05237
6613,4664,161,6.99013
12346,4665,65,6.2606
285036,5497,1242,6.05987
140125,5496,494,6.20966
29773,5499,847,6.03622
236248,5499,859,6.02763
247314,4665,14,6.76604
99875,5499,963,5.96018
214,5499,914,5.98425
286160,5497,1273,6.04063
155173,5499,868,6.01927
85769,4664,188,6.92472
180602,5499,884,6.00785
253719,5496,546,6.10991
253719,5497,1329,6.00185
244330,5499,858,6.02848
172540,5499,907,5.98757
192547,5499,851,6.0356
250561,5496,510,6.17652
115293,4664,453,6.507
3837,4665,120,5.99702
3837,5499,942,5.96817
252688,4667,71,6.67861
10788,4664,233,6.83431
65673,5499,887,6.0054
300930,5497,1312,6.01511
300930,5499,807,6.06532
173341,4665,73,6.23049
4616,4666,102,6.48782
105624,5499,825,6.0473
276004,5497,1301,6.02213
260710,5497,1311,6.01701
95234,5496,604,6.00471
156266,5496,516,6.16961
3234,5497,1292,6.0255
3234,5499,853,6.03233
171129,4665,52,6.32796
147116,5496,632,5.97573
208766,5499,861,6.02544
34127,5499,966,5.95823
9,5497,1332,6.00014
163640,5497,1350,5.98751
149119,5497,1289,6.02627
308989,5498,178,6.19942
266722,5497,1276,6.03925
97357,5497,1317,6.01231
97357,5499,871,6.01798
179719,4664,1205,6.01365
179719,5496,704,5.89173
276997,5497,1333,5.99909
153728,4664,162,6.98386
154910,5496,478,6.22253
180198,5499,891,6.00335
1038,4666,233,6.04286
299027,5498,144,6.27421
299027,5499,828,6.04518
7349,4664,182,6.93156
36367,4664,536,6.42465
271519,5499,817,6.05345
120605,5497,1335,5.99812
184522,5498,221,6.09844
215308,5497,1309,6.01879
215308,5499,848,6.036
4090,4664,271,6.77485
284333,5496,513,6.17352
205057,5497,1320,6.00954
205057,5499,846,6.03635
108018,4666,97,6.49446
35342,4664,279,6.75535
131118,5497,1295,6.02493
200,5497,1348,5.98891
200,5499,894,5.99944
233896,5496,552,6.09895
186864,5498,131,6.33735
338,5497,1290,6.02585
338,5499,839,6.03898
287158,5498,138,6.30057
312618,5499,850,6.0357
1645,4664,356,6.63594
300751,5497,1286,6.02818
103132,5497,1307,6.02072
103132,5499,852,6.0339
257067,5497,1305,6.02115
25674,5497,1363,5.97707
380,4666,186,6.16386
305761,5499,826,6.0457
18291,5497,1339,5.99636
140863,5498,232,6.07736
140863,5499,905,5.99061
68228,5497,1321,6.00831
68228,5499,864,6.02353
60131,5498,219,6.10065
274090,5499,835,6.04065
33003,4664,194,6.91054
68858,5497,1313,6.01369
304051,5499,823,6.04908
25794,4664,452,6.50874
226605,4666,185,6.16421
195867,5497,1298,6.02352
357,5499,902,5.99291
101020,5497,1302,6.02189
156180,5499,880,6.01523
178302,5497,1291,6.02557
170199,5497,1268,6.04268
28025,5499,898,5.9961
128063,5497,1341,5.9948
165967,4664,122,7.10291
5795,5497,1327,6.0021
25234,5497,1362,5.97974
231991,5496,545,6.11336
122891,5497,1340,5.99564
129320,5499,893,6.00243
302344,5496,518,6.16778
21804,4666,142,6.28527
21804,5499,882,6.01116
160968,5496,556,6.09173
160968,5497,1342,5.9931
75547,5497,1393,5.95823
247694,5498,146,6.27368
29663,4664,264,6.78466
139562,5497,1294,6.02534
4370,5497,1324,6.005
1430,4664,341,6.6559
293348,4667,43,6.93572
174614,4666,193,6.15011
29109,4664,912,6.15436
29109,5496,587,6.03326
118497,5497,1325,6.00467
41490,4664,258,6.79749
34599,5497,1388,5.96021
34599,5499,925,5.97677
85,4664,407,6.57024
30662,5499,854,6.0316
206757,5497,1304,6.02152
164702,4664,501,6.45632
164702,5496,506,6.18718
160559,5497,1328,6.00195
1444,4664,244,6.81901
2604,5498,186,6.18496
46158,5498,122,6.38688
204493,4667,73,6.60547
107190,5497,1380,5.96941
107190,5499,944,5.96714
131891,5496,571,6.0657
131891,5497,1364,5.9767
371,5499,875,6.01644
167698,5496,640,5.96583
164698,5497,1308,6.02005
164698,5499,862,6.02465
265017,5497,1356,5.98457
68247,5497,1338,5.99755
323156,5497,1288,6.02701
6795,5496,626,5.98354
6795,5499,1001,5.93845
283211,5496,568,6.07016
204575,5497,1346,5.99166
155,5497,1319,6.01018
155,5499,855,6.0297
196257,4664,295,6.72687
135116,5499,934,5.9721
670,4664,666,6.3203
73863,5497,1369,5.97498
73863,5499,906,5.98779
3986,4664,310,6.69864
444,4665,75,6.22074
444,5499,945,5.96711
23985,5497,1361,5.98045
2375,5499,1095,5.88236
31503,5499,900,5.9954
257668,5497,1318,6.0119
38194,5499,973,5.9557
713,5496,672,5.92505
30356,5497,1326,6.00321
30356,5499,870,6.01861
74390,5497,1336,5.99778
99358,4664,95,7.17142
9408,5497,1372,5.97458
246228,5498,195,6.15983
136594,5499,953,5.96215
17804,5496,583,6.04646
19679,4664,405,6.57083
19679,5496,535,6.1344
9028,5497,1424,5.93818
9028,5499,971,5.9566
178044,5497,1349,5.98801
3141,5499,929,5.97522
21892,5497,1370,5.97482
25584,5497,1368,5.97529
25584,5499,913,5.98455
238916,5496,512,6.175
32424,5497,1280,6.0366
41003,5499,915,5.98412
129294,5497,1337,5.99769
66085,5497,1331,6.00042
66085,5499,873,6.01731
31133,5497,1387,5.96103
31133,5499,931,5.97477
2652,5498,209,6.11965
42743,5497,1355,5.98551
221155,5497,1344,5.99263
149787,5496,536,6.13264
149787,5497,1386,5.96215
5684,5497,1296,6.02406
154443,5499,910,5.98531
118247,4666,226,6.05087
908,5499,1004,5.93787
136440,5497,1345,5.99257
179820,5496,549,6.09985
179820,5497,1401,5.95197
10819,4666,119,6.40576
10819,4667,72,6.64475
19,5499,961,5.96099
182120,5499,908,5.98593
160964,5496,618,5.99494
160964,5499,976,5.95459
319793,5499,923,5.97837
188164,4664,209,6.88144
12632,5497,1381,5.96689
20080,5499,943,5.96812
545,5498,181,6.19825
22287,5499,952,5.96225
116858,5499,917,5.98223
186323,5499,904,5.99133
313698,5499,896,5.99824
2290,4666,183,6.1657
2290,5499,937,5.97084
21380,5497,1365,5.97658
152757,4665,27,6.56618
152757,5499,897,5.99695
24070,4664,224,6.85243
335764,5497,1389,5.96013
32341,5498,269,5.984
20609,4664,239,6.82515
178591,5497,1322,6.00678
29687,5499,954,5.96178
135654,5497,1353,5.98578
330036,4666,79,6.56788
330036,5499,867,6.02044
11265,4664,413,6.56498
10660,4666,139,6.29452
2981,5497,1316,6.01244
207910,5496,566,6.0708
207910,5497,1378,5.9698
207910,5499,903,5.99174
29410,5497,1357,5.98421
267475,5498,136,6.31196
13883,5497,1330,6.00052
277458,5499,911,5.9852
1419,4666,218,6.08075
86955,5496,723,5.87161
38657,5499,924,5.97708
229713,4664,276,6.75945
13293,4667,79,6.44003
1666,4664,248,6.81377
251723,5496,534,6.13451
203828,4664,834,6.20141
203828,5497,1409,5.94796
32014,5497,1347,5.98937
270168,5499,899,5.99568
258104,5499,916,5.98379
234429,5497,1417,5.94262
234429,5499,921,5.97898
2228,4664,583,6.39214
2633,5499,985,5.94694
193840,5497,1416,5.94302
6541,5498,271,5.97809
180325,5497,1385,5.96287
180325,5499,895,5.99925
173441,5498,170,6.21059
75789,5497,1412,5.94642
75789,5499,959,5.9614
4204,4664,201,6.89639
782,5497,1411,5.94707
782,5499,982,5.94855
700,4664,1558,5.90097
29308,4666,202,6.10892
29308,5497,1436,5.93213
2689,5497,1373,5.97297
178134,5496,573,6.06541
249821,5498,185,6.18762
249821,5499,932,5.9734
1459,5499,960,5.96101
31056,5499,968,5.9573
3128,5497,1377,5.97021
218995,5499,909,5.98561
180231,5499,948,5.96628
179933,5497,1375,5.97099
179933,5499,892,6.00305
200924,5497,1360,5.98142
269618,4666,130,6.3353
1710,4664,358,6.63332
224133,4664,510,6.44661
313963,5499,919,5.98102
37208,5497,1391,5.95934
246150,5499,920,5.97976
150146,5499,951,5.96424
56933,5499,949,5.96616
10383,4664,1229,6.00357
10383,5496,687,5.9052
1036,5497,1382,5.96544
1036,5499,918,5.98185
335275,5499,912,5.98476
195227,4664,349,6.64939
192120,5497,1400,5.95313
257674,5496,551,6.09913
171835,5496,594,6.02172
247160,5499,970,5.95676
53168,5497,1366,5.97644
230498,5496,609,6.00182
131449,5497,1354,5.98559
125993,4664,221,6.85715
118402,4666,152,6.24765
118402,5499,927,5.9763
3553,4664,210,6.87917
1768,4665,131,5.96721
193668,5497,1423,5.93823
75223,5496,630,5.97614
75223,5497,1475,5.90665
75448,5497,1383,5.96393
40214,5497,1429,5.93596
40214,5499,993,5.94374
170,5496,740,5.84812
170,5499,1142,5.85862
173805,5496,544,6.11386
40531,5496,617,5.99559
40531,5497,1447,5.92668
1323,4664,485,6.46624
27172,4666,147,6.26347
256918,5498,218,6.1021
256918,5499,940,5.96949
98085,5499,1030,5.92027
229427,4664,443,6.52293
256669,5497,1371,5.9747
5451,5499,991,5.94415
102898,5499,947,5.96628
303554,5497,1351,5.98687
30804,4664,324,6.67942
141,5497,1418,5.94255
141,5499,980,5.94972
154634,5499,990,5.94429
3464,4664,464,6.49474
38749,5497,1394,5.95823
38749,5499,933,5.97237
1213,5496,590,6.0285
27739,4664,252,6.80884
6281,5497,1420,5.94149
6281,5499,974,5.95554
22198,5497,1452,5.92309
22198,5499,1006,5.93712
32989,4664,147,7.02958
24565,5499,972,5.95596
143075,5498,256,6.02233
19650,5497,1402,5.95153
293,5498,234,6.07477
293,5499,983,5.94795
7104,4664,350,6.64926
25420,5497,1398,5.95568
3154,5497,1425,5.93798
200785,5499,989,5.94465
249814,5497,1440,5.9299
193512,5497,1358,5.98299
194789,5499,979,5.95148
299255,5496,570,6.06584
2455,5497,1374,5.97124
302193,5496,560,6.08293
4505,4666,197,6.12635
4505,5497,1459,5.91467
859,5496,684,5.90828
859,5497,1583,5.83931
145308,5496,671,5.92545
63706,5499,1008,5.93545
186279,5498,127,6.3656
215616,5497,1379,5.96948
225885,5496,641,5.96532
108831,4666,103,6.48728
19363,5497,1390,5.95943
4095,5496,750,5.83591
42898,4664,831,6.20347
9825,5496,605,6.00441
9825,5499,977,5.95409
6719,4664,339,6.65882
330174,5499,901,5.99411
155689,4664,702,6.2904
131682,5497,1426,5.93762
283,4664,497,6.4583
347137,5499,936,5.97178
192927,5496,610,6.00068
4529,5497,1463,5.91208
52328,4664,505,6.45374
52328,5496,540,6.12478
230251,5497,1474,5.90693
230251,5499,1020,5.92411
255570,4664,174,6.94999
104994,5497,1403,5.95027
231665,5499,1000,5.93975
235,4664,877,6.17503
235,5496,665,5.9301
173319,5499,946,5.96711
172225,5498,470,5.62578
96613,5496,624,5.98572
2247,4664,420,6.55363
129090,5499,1061,5.9005
230191,5496,731,5.86394
230191,5497,1531,5.8684
73538,5498,327,5.86912
73538,5499,1139,5.8622
6581,4664,160,6.99799
115233,5499,987,5.94529
130390,5497,1359,5.98157
3452,5499,981,5.94929
3893,4664,348,6.6506
3893,5496,576,6.05291
286344,4664,187,6.92745
261403,5496,582,6.04694
261403,5498,180,6.19889
257380,5497,1395,5.95696
192297,5498,163,6.23105
2998,4664,338,6.65947
804,5496,586,6.03615
18289,5499,956,5.96177
117663,5499,1027,5.92075
32114,5497,1404,5.95011
129156,4664,230,6.8409
145601,5496,577,6.05224
91534,5499,1081,5.88732
36345,5498,365,5.80122
159492,5499,999,5.94028
230408,5499,1083,5.8862
84159,5496,631,5.97578
84159,5498,251,6.03152
1585,4664,190,6.92169
1431,4664,678,6.30919
4212,4664,228,6.84726
267,5497,1396,5.9563
92120,5497,1435,5.93226
173536,4664,626,6.34517
20079,4664,598,6.37792
20079,5496,601,6.00642
19184,5497,1405,5.94969
19184,5499,941,5.96923
262733,5496,555,6.09193
1372,4664,383,6.59699
7929,4667,99,6.21153
148205,5496,625,5.98495
148205,5499,988,5.94488
148271,5497,1399,5.95461
160903,4664,251,6.80912
329450,5497,1414,5.94601
110,5499,1021,5.9236
178550,4664,632,6.34264
178550,5497,1438,5.93109
550,5498,237,6.06868
550,5499,1011,5.93137
32838,4664,198,6.90089
276090,5497,1448,5.92649
541,5499,922,5.97852
93971,5499,958,5.9614
22457,4664,595,6.38358
235627,5499,950,5.96491
17104,4666,235,6.03869
17104,5499,1023,5.92262
167298,5499,962,5.96071
279306,5497,1384,5.96311
254619,5499,939,5.96965
80642,5497,1392,5.95906
21754,5499,1018,5.92622
142084,5497,1422,5.93834
142084,5499,984,5.94756
4211,4664,257,6.79934
206509,4664,185,6.92837
87821,5497,1397,5.95579
71021,5499,1112,5.87621
175878,5497,1467,5.90951
275089,5498,184,6.18772
275089,5499,957,5.96166
125050,5497,1410,5.94726
135262,5498,217,6.10583
98242,4667,108,6.17304
98242,5496,627,5.98324
15889,5499,996,5.94128
29581,5496,621,5.99103
147431,5499,964,5.95968
14080,4664,297,6.72544
269526,4665,33,6.51706
57163,5497,1428,5.93701
57163,5499,986,5.94684
1447,5497,1352,5.98609
91034,4666,178,6.17392
113927,5497,1421,5.94023
8147,5497,1449,5.92637
8147,5499,975,5.95489
63632,5497,1415,5.94395
241491,5499,1022,5.92277
201308,5498,155,6.25079
101865,4664,285,6.74152
33665,4664,175,6.9474
12140,4664,320,6.68899
1209,4664,599,6.37725
1209,5497,1499,5.88949
191177,5497,1450,5.92478
112869,5498,292,5.94192
2748,4664,482,6.46994
121041,5498,172,6.21019
18803,5498,325,5.87428
1830,5497,1406,5.9489
4471,5497,1501,5.88868
4471,5499,1066,5.89772
202982,5498,198,6.15522
268493,5497,1469,5.90921
268493,5499,1024,5.92216
270636,5499,938,5.96975
267058,4664,379,6.60152
137290,5498,236,6.07052
72667,4666,116,6.41347
153425,5499,1010,5.93374
5336,5496,666,5.92991
5534,5496,638,5.97075
5534,5498,255,6.02272
2535,5496,636,5.97129
242520,4664,288,6.73539
163920,5497,1517,5.87769
163920,5499,1055,5.90334
1338,5497,1407,5.94862
5419,5497,1437,5.93145
1679,4664,314,6.698
109969,4666,166,6.22559
171630,5496,635,5.97185
171630,5499,1052,5.90446
13532,4664,167,6.96964
69120,5496,656,5.94325
313531,5499,967,5.95787
4985,4664,432,6.53521
4985,5496,564,6.07339
226254,5497,1408,5.9486
346965,4666,82,6.56176
110524,5496,628,5.98315
175973,5496,554,6.09264
7804,5497,1495,5.89184
7804,5499,1064,5.89907
6707,5497,1591,5.83493
8817,4667,78,6.46155
3243,5499,1105,5.87936
204605,5496,572,6.06568
96026,5497,1376,5.97091
17394,4664,246,6.81601
1800,4667,91,6.26289
29259,4664,541,6.42048
6539,5499,1005,5.93719
35248,5497,1456,5.91793
35248,5499,1012,5.93017
234337,5497,1431,5.93346
6688,4666,99,6.49105
6688,5497,1427,5.93748
23,4664,449,6.51315
23,5496,596,6.01615
214996,4664,215,6.87183
125924,5499,997,5.94071
339,5499,1151,5.85678
178896,4664,137,7.05576
3406,4666,105,6.47571
65200,5499,1032,5.91873
25823,5499,1009,5.93487
29285,4664,166,6.96966
148291,5497,1441,5.92903
148291,5499,1007,5.93646
35035,4664,250,6.80964
431,5499,1015,5.9271
14634,4666,93,6.50046
1552,4667,121,5.99235
13362,4664,984,6.10539
259066,4664,232,6.83619
20295,5498,154,6.25335
20295,5499,955,5.96178
19947,5497,1480,5.90303
19947,5499,1044,5.91214
206206,5496,584,6.04559
232979,5497,1434,5.9324
140457,5498,214,6.11151
